"","value","lanina","elnino","enso"
"5487",1965-01-08,0,0,"Neutral"
"5488",1965-01-09,0,0,"Neutral"
"5489",1965-01-10,0,0,"Neutral"
"5490",1965-01-11,0,0,"Neutral"
"5491",1965-01-12,0,0,"Neutral"
"5492",1965-01-13,0,0,"Neutral"
"5493",1965-01-14,0,0,"Neutral"
"5494",1965-01-15,0,0,"Neutral"
"5495",1965-01-16,0,0,"Neutral"
"5496",1965-01-17,0,0,"Neutral"
"5497",1965-01-18,0,0,"Neutral"
"5498",1965-01-19,0,0,"Neutral"
"5499",1965-01-20,0,0,"Neutral"
"5500",1965-01-21,0,0,"Neutral"
"5501",1965-01-22,0,0,"Neutral"
"5502",1965-01-23,0,0,"Neutral"
"5503",1965-01-24,0,0,"Neutral"
"5504",1965-01-25,0,0,"Neutral"
"5505",1965-01-26,0,0,"Neutral"
"5506",1965-01-27,0,0,"Neutral"
"5507",1965-01-28,0,0,"Neutral"
"5508",1965-01-29,0,0,"Neutral"
"5509",1965-01-30,0,0,"Neutral"
"5510",1965-01-31,0,0,"Neutral"
"5511",1965-02-01,0,0,"Neutral"
"5512",1965-02-02,0,0,"Neutral"
"5513",1965-02-03,0,0,"Neutral"
"5514",1965-02-04,0,0,"Neutral"
"5515",1965-02-05,0,0,"Neutral"
"5516",1965-02-06,0,0,"Neutral"
"5517",1965-02-07,0,0,"Neutral"
"5518",1965-02-08,0,0,"Neutral"
"5519",1965-02-09,0,0,"Neutral"
"5520",1965-02-10,0,0,"Neutral"
"5521",1965-02-11,0,0,"Neutral"
"5522",1965-02-12,0,0,"Neutral"
"5523",1965-02-13,0,0,"Neutral"
"5524",1965-02-14,0,0,"Neutral"
"5525",1965-02-15,0,0,"Neutral"
"5526",1965-02-16,0,0,"Neutral"
"5527",1965-02-17,0,0,"Neutral"
"5528",1965-02-18,0,0,"Neutral"
"5529",1965-02-19,0,0,"Neutral"
"5530",1965-02-20,0,0,"Neutral"
"5531",1965-02-21,0,0,"Neutral"
"5532",1965-02-22,0,0,"Neutral"
"5533",1965-02-23,0,0,"Neutral"
"5534",1965-02-24,0,0,"Neutral"
"5535",1965-02-25,0,0,"Neutral"
"5536",1965-02-26,0,0,"Neutral"
"5537",1965-02-27,0,0,"Neutral"
"5538",1965-02-28,0,0,"Neutral"
"5539",1965-03-01,0,1,"El Nino"
"5540",1965-03-02,0,1,"El Nino"
"5541",1965-03-03,0,1,"El Nino"
"5542",1965-03-04,0,1,"El Nino"
"5543",1965-03-05,0,1,"El Nino"
"5544",1965-03-06,0,1,"El Nino"
"5545",1965-03-07,0,1,"El Nino"
"5546",1965-03-08,0,1,"El Nino"
"5547",1965-03-09,0,1,"El Nino"
"5548",1965-03-10,0,1,"El Nino"
"5549",1965-03-11,0,1,"El Nino"
"5550",1965-03-12,0,1,"El Nino"
"5551",1965-03-13,0,1,"El Nino"
"5552",1965-03-14,0,1,"El Nino"
"5553",1965-03-15,0,1,"El Nino"
"5554",1965-03-16,0,1,"El Nino"
"5555",1965-03-17,0,1,"El Nino"
"5556",1965-03-18,0,1,"El Nino"
"5557",1965-03-19,0,1,"El Nino"
"5558",1965-03-20,0,1,"El Nino"
"5559",1965-03-21,0,1,"El Nino"
"5560",1965-03-22,0,1,"El Nino"
"5561",1965-03-23,0,1,"El Nino"
"5562",1965-03-24,0,1,"El Nino"
"5563",1965-03-25,0,1,"El Nino"
"5564",1965-03-26,0,1,"El Nino"
"5565",1965-03-27,0,1,"El Nino"
"5566",1965-03-28,0,1,"El Nino"
"5567",1965-03-29,0,1,"El Nino"
"5568",1965-03-30,0,1,"El Nino"
"5569",1965-03-31,0,1,"El Nino"
"5570",1965-04-01,0,1,"El Nino"
"5571",1965-04-02,0,1,"El Nino"
"5572",1965-04-03,0,1,"El Nino"
"5573",1965-04-04,0,1,"El Nino"
"5574",1965-04-05,0,1,"El Nino"
"5575",1965-04-06,0,1,"El Nino"
"5576",1965-04-07,0,1,"El Nino"
"5577",1965-04-08,0,1,"El Nino"
"5578",1965-04-09,0,1,"El Nino"
"5579",1965-04-10,0,1,"El Nino"
"5580",1965-04-11,0,1,"El Nino"
"5581",1965-04-12,0,1,"El Nino"
"5582",1965-04-13,0,1,"El Nino"
"5583",1965-04-14,0,1,"El Nino"
"5584",1965-04-15,0,1,"El Nino"
"5585",1965-04-16,0,1,"El Nino"
"5586",1965-04-17,0,1,"El Nino"
"5587",1965-04-18,0,1,"El Nino"
"5588",1965-04-19,0,1,"El Nino"
"5589",1965-04-20,0,1,"El Nino"
"5590",1965-04-21,0,1,"El Nino"
"5591",1965-04-22,0,1,"El Nino"
"5592",1965-04-23,0,1,"El Nino"
"5593",1965-04-24,0,1,"El Nino"
"5594",1965-04-25,0,1,"El Nino"
"5595",1965-04-26,0,1,"El Nino"
"5596",1965-04-27,0,1,"El Nino"
"5597",1965-04-28,0,1,"El Nino"
"5598",1965-04-29,0,1,"El Nino"
"5599",1965-04-30,0,1,"El Nino"
"5600",1965-05-01,0,1,"El Nino"
"5601",1965-05-02,0,1,"El Nino"
"5602",1965-05-03,0,1,"El Nino"
"5603",1965-05-04,0,1,"El Nino"
"5604",1965-05-05,0,1,"El Nino"
"5605",1965-05-06,0,1,"El Nino"
"5606",1965-05-07,0,1,"El Nino"
"5607",1965-05-08,0,1,"El Nino"
"5608",1965-05-09,0,1,"El Nino"
"5609",1965-05-10,0,1,"El Nino"
"5610",1965-05-11,0,1,"El Nino"
"5611",1965-05-12,0,1,"El Nino"
"5612",1965-05-13,0,1,"El Nino"
"5613",1965-05-14,0,1,"El Nino"
"5614",1965-05-15,0,1,"El Nino"
"5615",1965-05-16,0,1,"El Nino"
"5616",1965-05-17,0,1,"El Nino"
"5617",1965-05-18,0,1,"El Nino"
"5618",1965-05-19,0,1,"El Nino"
"5619",1965-05-20,0,1,"El Nino"
"5620",1965-05-21,0,1,"El Nino"
"5621",1965-05-22,0,1,"El Nino"
"5622",1965-05-23,0,1,"El Nino"
"5623",1965-05-24,0,1,"El Nino"
"5624",1965-05-25,0,1,"El Nino"
"5625",1965-05-26,0,1,"El Nino"
"5626",1965-05-27,0,1,"El Nino"
"5627",1965-05-28,0,1,"El Nino"
"5628",1965-05-29,0,1,"El Nino"
"5629",1965-05-30,0,1,"El Nino"
"5630",1965-05-31,0,1,"El Nino"
"5631",1965-06-01,0,1,"El Nino"
"5632",1965-06-02,0,1,"El Nino"
"5633",1965-06-03,0,1,"El Nino"
"5634",1965-06-04,0,1,"El Nino"
"5635",1965-06-05,0,1,"El Nino"
"5636",1965-06-06,0,1,"El Nino"
"5637",1965-06-07,0,1,"El Nino"
"5638",1965-06-08,0,1,"El Nino"
"5639",1965-06-09,0,1,"El Nino"
"5640",1965-06-10,0,1,"El Nino"
"5641",1965-06-11,0,1,"El Nino"
"5642",1965-06-12,0,1,"El Nino"
"5643",1965-06-13,0,1,"El Nino"
"5644",1965-06-14,0,1,"El Nino"
"5645",1965-06-15,0,1,"El Nino"
"5646",1965-06-16,0,1,"El Nino"
"5647",1965-06-17,0,1,"El Nino"
"5648",1965-06-18,0,1,"El Nino"
"5649",1965-06-19,0,1,"El Nino"
"5650",1965-06-20,0,1,"El Nino"
"5651",1965-06-21,0,1,"El Nino"
"5652",1965-06-22,0,1,"El Nino"
"5653",1965-06-23,0,1,"El Nino"
"5654",1965-06-24,0,1,"El Nino"
"5655",1965-06-25,0,1,"El Nino"
"5656",1965-06-26,0,1,"El Nino"
"5657",1965-06-27,0,1,"El Nino"
"5658",1965-06-28,0,1,"El Nino"
"5659",1965-06-29,0,1,"El Nino"
"5660",1965-06-30,0,1,"El Nino"
"5661",1965-07-01,0,1,"El Nino"
"5662",1965-07-02,0,1,"El Nino"
"5663",1965-07-03,0,1,"El Nino"
"5664",1965-07-04,0,1,"El Nino"
"5665",1965-07-05,0,1,"El Nino"
"5666",1965-07-06,0,1,"El Nino"
"5667",1965-07-07,0,1,"El Nino"
"5668",1965-07-08,0,1,"El Nino"
"5669",1965-07-09,0,1,"El Nino"
"5670",1965-07-10,0,1,"El Nino"
"5671",1965-07-11,0,1,"El Nino"
"5672",1965-07-12,0,1,"El Nino"
"5673",1965-07-13,0,1,"El Nino"
"5674",1965-07-14,0,1,"El Nino"
"5675",1965-07-15,0,1,"El Nino"
"5676",1965-07-16,0,1,"El Nino"
"5677",1965-07-17,0,1,"El Nino"
"5678",1965-07-18,0,1,"El Nino"
"5679",1965-07-19,0,1,"El Nino"
"5680",1965-07-20,0,1,"El Nino"
"5681",1965-07-21,0,1,"El Nino"
"5682",1965-07-22,0,1,"El Nino"
"5683",1965-07-23,0,1,"El Nino"
"5684",1965-07-24,0,1,"El Nino"
"5685",1965-07-25,0,1,"El Nino"
"5686",1965-07-26,0,1,"El Nino"
"5687",1965-07-27,0,1,"El Nino"
"5688",1965-07-28,0,1,"El Nino"
"5689",1965-07-29,0,1,"El Nino"
"5690",1965-07-30,0,1,"El Nino"
"5691",1965-07-31,0,1,"El Nino"
"5692",1965-08-01,0,1,"El Nino"
"5693",1965-08-02,0,1,"El Nino"
"5694",1965-08-03,0,1,"El Nino"
"5695",1965-08-04,0,1,"El Nino"
"5696",1965-08-05,0,1,"El Nino"
"5697",1965-08-06,0,1,"El Nino"
"5698",1965-08-07,0,1,"El Nino"
"5699",1965-08-08,0,1,"El Nino"
"5700",1965-08-09,0,1,"El Nino"
"5701",1965-08-10,0,1,"El Nino"
"5702",1965-08-11,0,1,"El Nino"
"5703",1965-08-12,0,1,"El Nino"
"5704",1965-08-13,0,1,"El Nino"
"5705",1965-08-14,0,1,"El Nino"
"5706",1965-08-15,0,1,"El Nino"
"5707",1965-08-16,0,1,"El Nino"
"5708",1965-08-17,0,1,"El Nino"
"5709",1965-08-18,0,1,"El Nino"
"5710",1965-08-19,0,1,"El Nino"
"5711",1965-08-20,0,1,"El Nino"
"5712",1965-08-21,0,1,"El Nino"
"5713",1965-08-22,0,1,"El Nino"
"5714",1965-08-23,0,1,"El Nino"
"5715",1965-08-24,0,1,"El Nino"
"5716",1965-08-25,0,1,"El Nino"
"5717",1965-08-26,0,1,"El Nino"
"5718",1965-08-27,0,1,"El Nino"
"5719",1965-08-28,0,1,"El Nino"
"5720",1965-08-29,0,1,"El Nino"
"5721",1965-08-30,0,1,"El Nino"
"5722",1965-08-31,0,1,"El Nino"
"5723",1965-09-01,0,1,"El Nino"
"5724",1965-09-02,0,1,"El Nino"
"5725",1965-09-03,0,1,"El Nino"
"5726",1965-09-04,0,1,"El Nino"
"5727",1965-09-05,0,1,"El Nino"
"5728",1965-09-06,0,1,"El Nino"
"5729",1965-09-07,0,1,"El Nino"
"5730",1965-09-08,0,1,"El Nino"
"5731",1965-09-09,0,1,"El Nino"
"5732",1965-09-10,0,1,"El Nino"
"5733",1965-09-11,0,1,"El Nino"
"5734",1965-09-12,0,1,"El Nino"
"5735",1965-09-13,0,1,"El Nino"
"5736",1965-09-14,0,1,"El Nino"
"5737",1965-09-15,0,1,"El Nino"
"5738",1965-09-16,0,1,"El Nino"
"5739",1965-09-17,0,1,"El Nino"
"5740",1965-09-18,0,1,"El Nino"
"5741",1965-09-19,0,1,"El Nino"
"5742",1965-09-20,0,1,"El Nino"
"5743",1965-09-21,0,1,"El Nino"
"5744",1965-09-22,0,1,"El Nino"
"5745",1965-09-23,0,1,"El Nino"
"5746",1965-09-24,0,1,"El Nino"
"5747",1965-09-25,0,1,"El Nino"
"5748",1965-09-26,0,1,"El Nino"
"5749",1965-09-27,0,1,"El Nino"
"5750",1965-09-28,0,1,"El Nino"
"5751",1965-09-29,0,1,"El Nino"
"5752",1965-09-30,0,1,"El Nino"
"5753",1965-10-01,0,1,"El Nino"
"5754",1965-10-02,0,1,"El Nino"
"5755",1965-10-03,0,1,"El Nino"
"5756",1965-10-04,0,1,"El Nino"
"5757",1965-10-05,0,1,"El Nino"
"5758",1965-10-06,0,1,"El Nino"
"5759",1965-10-07,0,1,"El Nino"
"5760",1965-10-08,0,1,"El Nino"
"5761",1965-10-09,0,1,"El Nino"
"5762",1965-10-10,0,1,"El Nino"
"5763",1965-10-11,0,1,"El Nino"
"5764",1965-10-12,0,1,"El Nino"
"5765",1965-10-13,0,1,"El Nino"
"5766",1965-10-14,0,1,"El Nino"
"5767",1965-10-15,0,1,"El Nino"
"5768",1965-10-16,0,1,"El Nino"
"5769",1965-10-17,0,1,"El Nino"
"5770",1965-10-18,0,1,"El Nino"
"5771",1965-10-19,0,1,"El Nino"
"5772",1965-10-20,0,1,"El Nino"
"5773",1965-10-21,0,1,"El Nino"
"5774",1965-10-22,0,1,"El Nino"
"5775",1965-10-23,0,1,"El Nino"
"5776",1965-10-24,0,1,"El Nino"
"5777",1965-10-25,0,1,"El Nino"
"5778",1965-10-26,0,1,"El Nino"
"5779",1965-10-27,0,1,"El Nino"
"5780",1965-10-28,0,1,"El Nino"
"5781",1965-10-29,0,1,"El Nino"
"5782",1965-10-30,0,1,"El Nino"
"5783",1965-10-31,0,1,"El Nino"
"5784",1965-11-01,0,1,"El Nino"
"5785",1965-11-02,0,1,"El Nino"
"5786",1965-11-03,0,1,"El Nino"
"5787",1965-11-04,0,1,"El Nino"
"5788",1965-11-05,0,1,"El Nino"
"5789",1965-11-06,0,1,"El Nino"
"5790",1965-11-07,0,1,"El Nino"
"5791",1965-11-08,0,1,"El Nino"
"5792",1965-11-09,0,1,"El Nino"
"5793",1965-11-10,0,1,"El Nino"
"5794",1965-11-11,0,1,"El Nino"
"5795",1965-11-12,0,1,"El Nino"
"5796",1965-11-13,0,1,"El Nino"
"5797",1965-11-14,0,1,"El Nino"
"5798",1965-11-15,0,1,"El Nino"
"5799",1965-11-16,0,1,"El Nino"
"5800",1965-11-17,0,1,"El Nino"
"5801",1965-11-18,0,1,"El Nino"
"5802",1965-11-19,0,1,"El Nino"
"5803",1965-11-20,0,1,"El Nino"
"5804",1965-11-21,0,1,"El Nino"
"5805",1965-11-22,0,1,"El Nino"
"5806",1965-11-23,0,1,"El Nino"
"5807",1965-11-24,0,1,"El Nino"
"5808",1965-11-25,0,1,"El Nino"
"5809",1965-11-26,0,1,"El Nino"
"5810",1965-11-27,0,1,"El Nino"
"5811",1965-11-28,0,1,"El Nino"
"5812",1965-11-29,0,1,"El Nino"
"5813",1965-11-30,0,1,"El Nino"
"5814",1965-12-01,0,0,"Neutral"
"5815",1965-12-02,0,0,"Neutral"
"5816",1965-12-03,0,0,"Neutral"
"5817",1965-12-04,0,0,"Neutral"
"5818",1965-12-05,0,0,"Neutral"
"5819",1965-12-06,0,0,"Neutral"
"5820",1965-12-07,0,0,"Neutral"
"5821",1965-12-08,0,0,"Neutral"
"5822",1965-12-09,0,0,"Neutral"
"5823",1965-12-10,0,0,"Neutral"
"5824",1965-12-11,0,0,"Neutral"
"5825",1965-12-12,0,0,"Neutral"
"5826",1965-12-13,0,0,"Neutral"
"5827",1965-12-14,0,0,"Neutral"
"5828",1965-12-15,0,0,"Neutral"
"5829",1965-12-16,0,0,"Neutral"
"5830",1965-12-17,0,0,"Neutral"
"5831",1965-12-18,0,0,"Neutral"
"5832",1965-12-19,0,0,"Neutral"
"5833",1965-12-20,0,0,"Neutral"
"5834",1965-12-21,0,0,"Neutral"
"5835",1965-12-22,0,0,"Neutral"
"5836",1965-12-23,0,0,"Neutral"
"5837",1965-12-24,0,0,"Neutral"
"5838",1965-12-25,0,0,"Neutral"
"5839",1965-12-26,0,0,"Neutral"
"5840",1965-12-27,0,0,"Neutral"
"5841",1965-12-28,0,0,"Neutral"
"5842",1965-12-29,0,0,"Neutral"
"5843",1965-12-30,0,0,"Neutral"
"5844",1965-12-31,0,0,"Neutral"
"5845",1966-01-01,0,0,"Neutral"
"5846",1966-01-02,0,0,"Neutral"
"5847",1966-01-03,0,0,"Neutral"
"5848",1966-01-04,0,0,"Neutral"
"5849",1966-01-05,0,0,"Neutral"
"5850",1966-01-06,0,0,"Neutral"
"5851",1966-01-07,0,0,"Neutral"
"5852",1966-01-08,0,0,"Neutral"
"5853",1966-01-09,0,0,"Neutral"
"5854",1966-01-10,0,0,"Neutral"
"5855",1966-01-11,0,0,"Neutral"
"5856",1966-01-12,0,0,"Neutral"
"5857",1966-01-13,0,0,"Neutral"
"5858",1966-01-14,0,0,"Neutral"
"5859",1966-01-15,0,0,"Neutral"
"5860",1966-01-16,0,0,"Neutral"
"5861",1966-01-17,0,0,"Neutral"
"5862",1966-01-18,0,0,"Neutral"
"5863",1966-01-19,0,0,"Neutral"
"5864",1966-01-20,0,0,"Neutral"
"5865",1966-01-21,0,0,"Neutral"
"5866",1966-01-22,0,0,"Neutral"
"5867",1966-01-23,0,0,"Neutral"
"5868",1966-01-24,0,0,"Neutral"
"5869",1966-01-25,0,0,"Neutral"
"5870",1966-01-26,0,0,"Neutral"
"5871",1966-01-27,0,0,"Neutral"
"5872",1966-01-28,0,0,"Neutral"
"5873",1966-01-29,0,0,"Neutral"
"5874",1966-01-30,0,0,"Neutral"
"5875",1966-01-31,0,0,"Neutral"
"5876",1966-02-01,0,0,"Neutral"
"5877",1966-02-02,0,0,"Neutral"
"5878",1966-02-03,0,0,"Neutral"
"5879",1966-02-04,0,0,"Neutral"
"5880",1966-02-05,0,0,"Neutral"
"5881",1966-02-06,0,0,"Neutral"
"5882",1966-02-07,0,0,"Neutral"
"5883",1966-02-08,0,0,"Neutral"
"5884",1966-02-09,0,0,"Neutral"
"5885",1966-02-10,0,0,"Neutral"
"5886",1966-02-11,0,0,"Neutral"
"5887",1966-02-12,0,0,"Neutral"
"5888",1966-02-13,0,0,"Neutral"
"5889",1966-02-14,0,0,"Neutral"
"5890",1966-02-15,0,0,"Neutral"
"5891",1966-02-16,0,0,"Neutral"
"5892",1966-02-17,0,0,"Neutral"
"5893",1966-02-18,0,0,"Neutral"
"5894",1966-02-19,0,0,"Neutral"
"5895",1966-02-20,0,0,"Neutral"
"5896",1966-02-21,0,0,"Neutral"
"5897",1966-02-22,0,0,"Neutral"
"5898",1966-02-23,0,0,"Neutral"
"5899",1966-02-24,0,0,"Neutral"
"5900",1966-02-25,0,0,"Neutral"
"5901",1966-02-26,0,0,"Neutral"
"5902",1966-02-27,0,0,"Neutral"
"5903",1966-02-28,0,0,"Neutral"
"5904",1966-03-01,0,0,"Neutral"
"5905",1966-03-02,0,0,"Neutral"
"5906",1966-03-03,0,0,"Neutral"
"5907",1966-03-04,0,0,"Neutral"
"5908",1966-03-05,0,0,"Neutral"
"5909",1966-03-06,0,0,"Neutral"
"5910",1966-03-07,0,0,"Neutral"
"5911",1966-03-08,0,0,"Neutral"
"5912",1966-03-09,0,0,"Neutral"
"5913",1966-03-10,0,0,"Neutral"
"5914",1966-03-11,0,0,"Neutral"
"5915",1966-03-12,0,0,"Neutral"
"5916",1966-03-13,0,0,"Neutral"
"5917",1966-03-14,0,0,"Neutral"
"5918",1966-03-15,0,0,"Neutral"
"5919",1966-03-16,0,0,"Neutral"
"5920",1966-03-17,0,0,"Neutral"
"5921",1966-03-18,0,0,"Neutral"
"5922",1966-03-19,0,0,"Neutral"
"5923",1966-03-20,0,0,"Neutral"
"5924",1966-03-21,0,0,"Neutral"
"5925",1966-03-22,0,0,"Neutral"
"5926",1966-03-23,0,0,"Neutral"
"5927",1966-03-24,0,0,"Neutral"
"5928",1966-03-25,0,0,"Neutral"
"5929",1966-03-26,0,0,"Neutral"
"5930",1966-03-27,0,0,"Neutral"
"5931",1966-03-28,0,0,"Neutral"
"5932",1966-03-29,0,0,"Neutral"
"5933",1966-03-30,0,0,"Neutral"
"5934",1966-03-31,0,0,"Neutral"
"5935",1966-04-01,0,0,"Neutral"
"5936",1966-04-02,0,0,"Neutral"
"5937",1966-04-03,0,0,"Neutral"
"5938",1966-04-04,0,0,"Neutral"
"5939",1966-04-05,0,0,"Neutral"
"5940",1966-04-06,0,0,"Neutral"
"5941",1966-04-07,0,0,"Neutral"
"5942",1966-04-08,0,0,"Neutral"
"5943",1966-04-09,0,0,"Neutral"
"5944",1966-04-10,0,0,"Neutral"
"5945",1966-04-11,0,0,"Neutral"
"5946",1966-04-12,0,0,"Neutral"
"5947",1966-04-13,0,0,"Neutral"
"5948",1966-04-14,0,0,"Neutral"
"5949",1966-04-15,0,0,"Neutral"
"5950",1966-04-16,0,0,"Neutral"
"5951",1966-04-17,0,0,"Neutral"
"5952",1966-04-18,0,0,"Neutral"
"5953",1966-04-19,0,0,"Neutral"
"5954",1966-04-20,0,0,"Neutral"
"5955",1966-04-21,0,0,"Neutral"
"5956",1966-04-22,0,0,"Neutral"
"5957",1966-04-23,0,0,"Neutral"
"5958",1966-04-24,0,0,"Neutral"
"5959",1966-04-25,0,0,"Neutral"
"5960",1966-04-26,0,0,"Neutral"
"5961",1966-04-27,0,0,"Neutral"
"5962",1966-04-28,0,0,"Neutral"
"5963",1966-04-29,0,0,"Neutral"
"5964",1966-04-30,0,0,"Neutral"
"5965",1966-05-01,0,0,"Neutral"
"5966",1966-05-02,0,0,"Neutral"
"5967",1966-05-03,0,0,"Neutral"
"5968",1966-05-04,0,0,"Neutral"
"5969",1966-05-05,0,0,"Neutral"
"5970",1966-05-06,0,0,"Neutral"
"5971",1966-05-07,0,0,"Neutral"
"5972",1966-05-08,0,0,"Neutral"
"5973",1966-05-09,0,0,"Neutral"
"5974",1966-05-10,0,0,"Neutral"
"5975",1966-05-11,0,0,"Neutral"
"5976",1966-05-12,0,0,"Neutral"
"5977",1966-05-13,0,0,"Neutral"
"5978",1966-05-14,0,0,"Neutral"
"5979",1966-05-15,0,0,"Neutral"
"5980",1966-05-16,0,0,"Neutral"
"5981",1966-05-17,0,0,"Neutral"
"5982",1966-05-18,0,0,"Neutral"
"5983",1966-05-19,0,0,"Neutral"
"5984",1966-05-20,0,0,"Neutral"
"5985",1966-05-21,0,0,"Neutral"
"5986",1966-05-22,0,0,"Neutral"
"5987",1966-05-23,0,0,"Neutral"
"5988",1966-05-24,0,0,"Neutral"
"5989",1966-05-25,0,0,"Neutral"
"5990",1966-05-26,0,0,"Neutral"
"5991",1966-05-27,0,0,"Neutral"
"5992",1966-05-28,0,0,"Neutral"
"5993",1966-05-29,0,0,"Neutral"
"5994",1966-05-30,0,0,"Neutral"
"5995",1966-05-31,0,0,"Neutral"
"5996",1966-06-01,0,0,"Neutral"
"5997",1966-06-02,0,0,"Neutral"
"5998",1966-06-03,0,0,"Neutral"
"5999",1966-06-04,0,0,"Neutral"
"6000",1966-06-05,0,0,"Neutral"
"6001",1966-06-06,0,0,"Neutral"
"6002",1966-06-07,0,0,"Neutral"
"6003",1966-06-08,0,0,"Neutral"
"6004",1966-06-09,0,0,"Neutral"
"6005",1966-06-10,0,0,"Neutral"
"6006",1966-06-11,0,0,"Neutral"
"6007",1966-06-12,0,0,"Neutral"
"6008",1966-06-13,0,0,"Neutral"
"6009",1966-06-14,0,0,"Neutral"
"6010",1966-06-15,0,0,"Neutral"
"6011",1966-06-16,0,0,"Neutral"
"6012",1966-06-17,0,0,"Neutral"
"6013",1966-06-18,0,0,"Neutral"
"6014",1966-06-19,0,0,"Neutral"
"6015",1966-06-20,0,0,"Neutral"
"6016",1966-06-21,0,0,"Neutral"
"6017",1966-06-22,0,0,"Neutral"
"6018",1966-06-23,0,0,"Neutral"
"6019",1966-06-24,0,0,"Neutral"
"6020",1966-06-25,0,0,"Neutral"
"6021",1966-06-26,0,0,"Neutral"
"6022",1966-06-27,0,0,"Neutral"
"6023",1966-06-28,0,0,"Neutral"
"6024",1966-06-29,0,0,"Neutral"
"6025",1966-06-30,0,0,"Neutral"
"6026",1966-07-01,0,0,"Neutral"
"6027",1966-07-02,0,0,"Neutral"
"6028",1966-07-03,0,0,"Neutral"
"6029",1966-07-04,0,0,"Neutral"
"6030",1966-07-05,0,0,"Neutral"
"6031",1966-07-06,0,0,"Neutral"
"6032",1966-07-07,0,0,"Neutral"
"6033",1966-07-08,0,0,"Neutral"
"6034",1966-07-09,0,0,"Neutral"
"6035",1966-07-10,0,0,"Neutral"
"6036",1966-07-11,0,0,"Neutral"
"6037",1966-07-12,0,0,"Neutral"
"6038",1966-07-13,0,0,"Neutral"
"6039",1966-07-14,0,0,"Neutral"
"6040",1966-07-15,0,0,"Neutral"
"6041",1966-07-16,0,0,"Neutral"
"6042",1966-07-17,0,0,"Neutral"
"6043",1966-07-18,0,0,"Neutral"
"6044",1966-07-19,0,0,"Neutral"
"6045",1966-07-20,0,0,"Neutral"
"6046",1966-07-21,0,0,"Neutral"
"6047",1966-07-22,0,0,"Neutral"
"6048",1966-07-23,0,0,"Neutral"
"6049",1966-07-24,0,0,"Neutral"
"6050",1966-07-25,0,0,"Neutral"
"6051",1966-07-26,0,0,"Neutral"
"6052",1966-07-27,0,0,"Neutral"
"6053",1966-07-28,0,0,"Neutral"
"6054",1966-07-29,0,0,"Neutral"
"6055",1966-07-30,0,0,"Neutral"
"6056",1966-07-31,0,0,"Neutral"
"6057",1966-08-01,0,0,"Neutral"
"6058",1966-08-02,0,0,"Neutral"
"6059",1966-08-03,0,0,"Neutral"
"6060",1966-08-04,0,0,"Neutral"
"6061",1966-08-05,0,0,"Neutral"
"6062",1966-08-06,0,0,"Neutral"
"6063",1966-08-07,0,0,"Neutral"
"6064",1966-08-08,0,0,"Neutral"
"6065",1966-08-09,0,0,"Neutral"
"6066",1966-08-10,0,0,"Neutral"
"6067",1966-08-11,0,0,"Neutral"
"6068",1966-08-12,0,0,"Neutral"
"6069",1966-08-13,0,0,"Neutral"
"6070",1966-08-14,0,0,"Neutral"
"6071",1966-08-15,0,0,"Neutral"
"6072",1966-08-16,0,0,"Neutral"
"6073",1966-08-17,0,0,"Neutral"
"6074",1966-08-18,0,0,"Neutral"
"6075",1966-08-19,0,0,"Neutral"
"6076",1966-08-20,0,0,"Neutral"
"6077",1966-08-21,0,0,"Neutral"
"6078",1966-08-22,0,0,"Neutral"
"6079",1966-08-23,0,0,"Neutral"
"6080",1966-08-24,0,0,"Neutral"
"6081",1966-08-25,0,0,"Neutral"
"6082",1966-08-26,0,0,"Neutral"
"6083",1966-08-27,0,0,"Neutral"
"6084",1966-08-28,0,0,"Neutral"
"6085",1966-08-29,0,0,"Neutral"
"6086",1966-08-30,0,0,"Neutral"
"6087",1966-08-31,0,0,"Neutral"
"6088",1966-09-01,0,0,"Neutral"
"6089",1966-09-02,0,0,"Neutral"
"6090",1966-09-03,0,0,"Neutral"
"6091",1966-09-04,0,0,"Neutral"
"6092",1966-09-05,0,0,"Neutral"
"6093",1966-09-06,0,0,"Neutral"
"6094",1966-09-07,0,0,"Neutral"
"6095",1966-09-08,0,0,"Neutral"
"6096",1966-09-09,0,0,"Neutral"
"6097",1966-09-10,0,0,"Neutral"
"6098",1966-09-11,0,0,"Neutral"
"6099",1966-09-12,0,0,"Neutral"
"6100",1966-09-13,0,0,"Neutral"
"6101",1966-09-14,0,0,"Neutral"
"6102",1966-09-15,0,0,"Neutral"
"6103",1966-09-16,0,0,"Neutral"
"6104",1966-09-17,0,0,"Neutral"
"6105",1966-09-18,0,0,"Neutral"
"6106",1966-09-19,0,0,"Neutral"
"6107",1966-09-20,0,0,"Neutral"
"6108",1966-09-21,0,0,"Neutral"
"6109",1966-09-22,0,0,"Neutral"
"6110",1966-09-23,0,0,"Neutral"
"6111",1966-09-24,0,0,"Neutral"
"6112",1966-09-25,0,0,"Neutral"
"6113",1966-09-26,0,0,"Neutral"
"6114",1966-09-27,0,0,"Neutral"
"6115",1966-09-28,0,0,"Neutral"
"6116",1966-09-29,0,0,"Neutral"
"6117",1966-09-30,0,0,"Neutral"
"6118",1966-10-01,0,0,"Neutral"
"6119",1966-10-02,0,0,"Neutral"
"6120",1966-10-03,0,0,"Neutral"
"6121",1966-10-04,0,0,"Neutral"
